syn_id,specimen_type,organ,tissue,nucleic_acid_source,cell_type,is_post_mortem,data_type,file_format,assay_type,is_multi_specimen
syn85032925,specimen_type_C,organ_B,tissue_D,nucleic_acid_source_B,cell_type_D,true,data_type_D,file_format_B,assay_type_B,false
syn965578899,specimen_type_C,organ_A,tissue_B,nucleic_acid_source_B,cell_type_C,false,data_type_B,file_format_B,assay_type_A,false
syn35906413,specimen_type_B,organ_B,tissue_B,nucleic_acid_source_C,cell_type_D,true,data_type_B,file_format_D,assay_type_C,false
syn302342278,specimen_type_A,organ_A,tissue_A,nucleic_acid_source_C,cell_type_C,false,data_type_D,file_format_B,assay_type_C,false
syn99245905,specimen_type_D,organ_D,tissue_C,nucleic_acid_source_D,cell_type_B,false,data_type_B,file_format_C,assay_type_C,true
syn675743202,specimen_type_D,organ_D,tissue_C,nucleic_acid_source_C,cell_type_D,false,data_type_A,file_format_D,assay_type_A,false
syn401503946,specimen_type_B,organ_A,tissue_C,nucleic_acid_source_A,cell_type_C,false,data_type_B,file_format_B,assay_type_C,false
syn615485429,specimen_type_C,organ_A,tissue_D,nucleic_acid_source_D,cell_type_B,false,data_type_C,file_format_C,assay_type_D,true
syn713623575,specimen_type_B,organ_B,tissue_C,nucleic_acid_source_C,cell_type_A,false,data_type_D,file_format_C,assay_type_D,false
syn674034943,specimen_type_B,organ_C,tissue_C,nucleic_acid_source_D,cell_type_B,false,data_type_D,file_format_D,assay_type_D,true
syn241022005,specimen_type_C,organ_C,tissue_B,nucleic_acid_source_D,cell_type_A,false,data_type_D,file_format_D,assay_type_C,false
syn526893539,specimen_type_C,organ_D,tissue_D,nucleic_acid_source_C,cell_type_C,false,data_type_B,file_format_C,assay_type_D,true
syn744765711,specimen_type_A,organ_D,tissue_A,nucleic_acid_source_D,cell_type_A,false,data_type_C,file_format_D,assay_type_A,true
syn679397843,specimen_type_C,organ_A,tissue_C,nucleic_acid_source_B,cell_type_A,true,data_type_C,file_format_D,assay_type_C,false
syn112061753,specimen_type_D,organ_A,tissue_D,nucleic_acid_source_D,cell_type_B,false,data_type_D,file_format_A,assay_type_A,false
syn638686415,specimen_type_C,organ_D,tissue_A,nucleic_acid_source_D,cell_type_C,false,data_type_C,file_format_B,assay_type_D,false
syn222830393,specimen_type_D,organ_D,tissue_C,nucleic_acid_source_D,cell_type_A,false,data_type_B,file_format_A,assay_type_B,false
syn295665406,specimen_type_A,organ_C,tissue_D,nucleic_acid_source_C,cell_type_D,false,data_type_C,file_format_D,assay_type_D,false
syn449176606,specimen_type_C,organ_D,tissue_A,nucleic_acid_source_D,cell_type_C,false,data_type_A,file_format_A,assay_type_C,false
syn256202817,specimen_type_B,organ_C,tissue_C,nucleic_acid_source_C,cell_type_B,false,data_type_D,file_format_B,assay_type_A,false
syn935416140,specimen_type_D,organ_D,tissue_D,nucleic_acid_source_A,cell_type_C,false,data_type_D,file_format_B,assay_type_C,false
syn33455069,specimen_type_B,organ_C,tissue_B,nucleic_acid_source_A,cell_type_B,true,data_type_C,file_format_C,assay_type_A,false
syn187933538,specimen_type_C,organ_D,tissue_B,nucleic_acid_source_C,cell_type_A,false,data_type_B,file_format_C,assay_type_C,false
syn597591763,specimen_type_D,organ_B,tissue_B,nucleic_acid_source_B,cell_type_D,true,data_type_A,file_format_D,assay_type_C,false
syn404703179,specimen_type_C,organ_A,tissue_A,nucleic_acid_source_A,cell_type_B,false,data_type_B,file_format_A,assay_type_D,false
syn923392939,specimen_type_A,organ_D,tissue_D,nucleic_acid_source_C,cell_type_D,false,data_type_C,file_format_C,assay_type_D,false
syn563543033,specimen_type_D,organ_B,tissue_A,nucleic_acid_source_C,cell_type_A,false,data_type_C,file_format_C,assay_type_D,false
syn329206318,specimen_type_D,organ_C,tissue_B,nucleic_acid_source_A,cell_type_D,false,data_type_D,file_format_A,assay_type_A,false
syn155601434,specimen_type_A,organ_A,tissue_A,nucleic_acid_source_D,cell_type_C,false,data_type_A,file_format_A,assay_type_A,false
syn849952529,specimen_type_C,organ_B,tissue_D,nucleic_acid_source_A,cell_type_A,false,data_type_B,file_format_B,assay_type_B,true
syn101057268,specimen_type_A,organ_A,tissue_B,nucleic_acid_source_C,cell_type_D,false,data_type_A,file_format_C,assay_type_A,false
syn47384794,specimen_type_B,organ_C,tissue_C,nucleic_acid_source_D,cell_type_A,false,data_type_B,file_format_B,assay_type_A,false
syn587298704,specimen_type_C,organ_B,tissue_A,nucleic_acid_source_C,cell_type_D,false,data_type_C,file_format_D,assay_type_C,false
syn448528351,specimen_type_C,organ_C,tissue_A,nucleic_acid_source_B,cell_type_C,false,data_type_C,file_format_C,assay_type_D,false
syn234665837,specimen_type_A,organ_A,tissue_B,nucleic_acid_source_B,cell_type_C,false,data_type_D,file_format_A,assay_type_A,false
syn498671237,specimen_type_D,organ_C,tissue_A,nucleic_acid_source_A,cell_type_C,false,data_type_B,file_format_B,assay_type_A,false
syn789768626,specimen_type_A,organ_D,tissue_B,nucleic_acid_source_D,cell_type_D,false,data_type_B,file_format_C,assay_type_C,false
syn158632122,specimen_type_A,organ_C,tissue_C,nucleic_acid_source_A,cell_type_B,false,data_type_D,file_format_D,assay_type_B,true
syn270104833,specimen_type_A,organ_C,tissue_D,nucleic_acid_source_B,cell_type_D,false,data_type_C,file_format_B,assay_type_C,false
syn104803384,specimen_type_C,organ_A,tissue_D,nucleic_acid_source_A,cell_type_D,false,data_type_D,file_format_D,assay_type_A,false
syn426405983,specimen_type_B,organ_B,tissue_A,nucleic_acid_source_B,cell_type_A,false,data_type_D,file_format_A,assay_type_A,false
syn743294664,specimen_type_B,organ_B,tissue_C,nucleic_acid_source_A,cell_type_D,false,data_type_B,file_format_D,assay_type_D,false
syn388224612,specimen_type_B,organ_B,tissue_D,nucleic_acid_source_B,cell_type_B,true,data_type_C,file_format_D,assay_type_C,false
syn643480495,specimen_type_D,organ_A,tissue_A,nucleic_acid_source_B,cell_type_B,true,data_type_A,file_format_D,assay_type_D,false
syn269018797,specimen_type_A,organ_C,tissue_D,nucleic_acid_source_C,cell_type_C,true,data_type_D,file_format_B,assay_type_B,false
syn477426078,specimen_type_A,organ_D,tissue_B,nucleic_acid_source_B,cell_type_B,true,data_type_D,file_format_C,assay_type_A,false
syn639476358,specimen_type_A,organ_D,tissue_D,nucleic_acid_source_D,cell_type_B,false,data_type_D,file_format_A,assay_type_A,false
syn811361191,specimen_type_D,organ_B,tissue_D,nucleic_acid_source_D,cell_type_D,false,data_type_A,file_format_B,assay_type_C,false
syn578884001,specimen_type_A,organ_C,tissue_A,nucleic_acid_source_A,cell_type_C,true,data_type_D,file_format_B,assay_type_B,false
syn634720409,specimen_type_D,organ_B,tissue_A,nucleic_acid_source_A,cell_type_D,false,data_type_D,file_format_B,assay_type_B,false
syn101025175,specimen_type_C,organ_B,tissue_C,nucleic_acid_source_A,cell_type_B,false,data_type_C,file_format_D,assay_type_D,false
syn292659032,specimen_type_B,organ_D,tissue_C,nucleic_acid_source_D,cell_type_B,false,data_type_D,file_format_B,assay_type_B,false
syn209065921,specimen_type_D,organ_B,tissue_B,nucleic_acid_source_C,cell_type_B,false,data_type_C,file_format_C,assay_type_D,false
syn686924280,specimen_type_C,organ_B,tissue_A,nucleic_acid_source_B,cell_type_C,false,data_type_C,file_format_C,assay_type_C,false
syn957916567,specimen_type_A,organ_C,tissue_D,nucleic_acid_source_C,cell_type_B,false,data_type_D,file_format_A,assay_type_D,false
syn41152416,specimen_type_D,organ_B,tissue_A,nucleic_acid_source_B,cell_type_B,true,data_type_A,file_format_C,assay_type_D,false
syn6323817,specimen_type_B,organ_C,tissue_B,nucleic_acid_source_D,cell_type_A,false,data_type_C,file_format_D,assay_type_A,false
syn420305965,specimen_type_C,organ_D,tissue_A,nucleic_acid_source_B,cell_type_D,false,data_type_A,file_format_C,assay_type_B,false
syn672487720,specimen_type_D,organ_B,tissue_A,nucleic_acid_source_C,cell_type_B,false,data_type_C,file_format_B,assay_type_C,false
syn943193311,specimen_type_D,organ_C,tissue_C,nucleic_acid_source_C,cell_type_A,false,data_type_C,file_format_D,assay_type_D,false
syn124607153,specimen_type_D,organ_B,tissue_A,nucleic_acid_source_C,cell_type_B,false,data_type_C,file_format_D,assay_type_A,true
syn990737788,specimen_type_D,organ_A,tissue_C,nucleic_acid_source_B,cell_type_A,false,data_type_C,file_format_A,assay_type_C,false
syn556350268,specimen_type_B,organ_C,tissue_B,nucleic_acid_source_D,cell_type_C,true,data_type_D,file_format_A,assay_type_B,false
syn381869912,specimen_type_C,organ_C,tissue_B,nucleic_acid_source_A,cell_type_A,false,data_type_B,file_format_C,assay_type_D,false
syn401466864,specimen_type_A,organ_A,tissue_B,nucleic_acid_source_D,cell_type_A,false,data_type_D,file_format_A,assay_type_D,false
syn204578314,specimen_type_C,organ_B,tissue_D,nucleic_acid_source_B,cell_type_C,false,data_type_A,file_format_C,assay_type_D,false
syn1565304,specimen_type_A,organ_C,tissue_A,nucleic_acid_source_C,cell_type_D,true,data_type_D,file_format_D,assay_type_A,false
syn75735840,specimen_type_B,organ_D,tissue_D,nucleic_acid_source_A,cell_type_A,true,data_type_A,file_format_B,assay_type_C,false
syn854233356,specimen_type_D,organ_B,tissue_A,nucleic_acid_source_B,cell_type_A,false,data_type_A,file_format_C,assay_type_C,false
syn907819765,specimen_type_A,organ_B,tissue_C,nucleic_acid_source_A,cell_type_B,true,data_type_B,file_format_C,assay_type_B,false
syn583041785,specimen_type_A,organ_B,tissue_D,nucleic_acid_source_D,cell_type_D,false,data_type_A,file_format_B,assay_type_C,false
syn750013474,specimen_type_A,organ_A,tissue_A,nucleic_acid_source_A,cell_type_D,false,data_type_D,file_format_C,assay_type_D,false
syn634177348,specimen_type_A,organ_C,tissue_B,nucleic_acid_source_C,cell_type_A,false,data_type_C,file_format_C,assay_type_D,false
syn927120047,specimen_type_C,organ_C,tissue_A,nucleic_acid_source_B,cell_type_B,false,data_type_A,file_format_D,assay_type_B,false
syn210951298,specimen_type_C,organ_D,tissue_C,nucleic_acid_source_B,cell_type_A,true,data_type_B,file_format_D,assay_type_D,false
syn3066245,specimen_type_A,organ_D,tissue_B,nucleic_acid_source_B,cell_type_B,true,data_type_A,file_format_B,assay_type_B,false
syn394923870,specimen_type_D,organ_D,tissue_A,nucleic_acid_source_D,cell_type_B,true,data_type_A,file_format_C,assay_type_C,true
syn259819258,specimen_type_D,organ_A,tissue_C,nucleic_acid_source_D,cell_type_C,false,data_type_A,file_format_A,assay_type_A,false
syn547366381,specimen_type_B,organ_D,tissue_C,nucleic_acid_source_C,cell_type_C,false,data_type_A,file_format_C,assay_type_B,true
syn64708374,specimen_type_D,organ_B,tissue_D,nucleic_acid_source_A,cell_type_A,true,data_type_C,file_format_D,assay_type_C,false
syn810115101,specimen_type_C,organ_D,tissue_D,nucleic_acid_source_B,cell_type_C,false,data_type_D,file_format_D,assay_type_D,false
syn120271033,specimen_type_A,organ_C,tissue_D,nucleic_acid_source_B,cell_type_B,true,data_type_D,file_format_C,assay_type_D,false
syn625260985,specimen_type_C,organ_A,tissue_B,nucleic_acid_source_C,cell_type_A,false,data_type_D,file_format_C,assay_type_A,false
syn697745538,specimen_type_C,organ_B,tissue_B,nucleic_acid_source_A,cell_type_A,false,data_type_B,file_format_B,assay_type_A,false
syn858551671,specimen_type_B,organ_B,tissue_B,nucleic_acid_source_B,cell_type_D,false,data_type_A,file_format_A,assay_type_D,false
syn21576382,specimen_type_D,organ_D,tissue_A,nucleic_acid_source_D,cell_type_B,false,data_type_C,file_format_C,assay_type_C,true
syn800055325,specimen_type_B,organ_B,tissue_A,nucleic_acid_source_B,cell_type_C,true,data_type_C,file_format_D,assay_type_C,false
syn517813701,specimen_type_A,organ_B,tissue_D,nucleic_acid_source_B,cell_type_B,true,data_type_C,file_format_B,assay_type_C,false
syn913525535,specimen_type_A,organ_D,tissue_D,nucleic_acid_source_A,cell_type_A,true,data_type_D,file_format_A,assay_type_D,false
syn693251676,specimen_type_C,organ_A,tissue_C,nucleic_acid_source_D,cell_type_B,false,data_type_D,file_format_D,assay_type_D,false
syn493629009,specimen_type_D,organ_B,tissue_A,nucleic_acid_source_A,cell_type_D,false,data_type_C,file_format_A,assay_type_B,false
syn725181865,specimen_type_D,organ_C,tissue_D,nucleic_acid_source_A,cell_type_C,false,data_type_C,file_format_A,assay_type_D,false
syn606462424,specimen_type_B,organ_D,tissue_B,nucleic_acid_source_C,cell_type_B,false,data_type_A,file_format_B,assay_type_B,false
syn419997695,specimen_type_B,organ_C,tissue_D,nucleic_acid_source_A,cell_type_C,false,data_type_B,file_format_A,assay_type_B,false
syn128155906,specimen_type_B,organ_C,tissue_D,nucleic_acid_source_B,cell_type_B,true,data_type_B,file_format_D,assay_type_A,false
syn886813521,specimen_type_D,organ_D,tissue_B,nucleic_acid_source_D,cell_type_D,false,data_type_A,file_format_A,assay_type_B,false
syn714325209,specimen_type_B,organ_A,tissue_B,nucleic_acid_source_B,cell_type_A,false,data_type_C,file_format_D,assay_type_C,true
syn957723258,specimen_type_C,organ_C,tissue_C,nucleic_acid_source_A,cell_type_C,false,data_type_A,file_format_C,assay_type_A,false
syn603072599,specimen_type_D,organ_C,tissue_B,nucleic_acid_source_A,cell_type_C,true,data_type_D,file_format_C,assay_type_C,false
syn46084590,specimen_type_B,organ_A,tissue_C,nucleic_acid_source_C,cell_type_D,false,data_type_C,file_format_C,assay_type_A,true
syn84776929,specimen_type_C,organ_C,tissue_B,nucleic_acid_source_C,cell_type_C,true,data_type_A,file_format_A,assay_type_B,false
syn262132687,specimen_type_D,organ_B,tissue_D,nucleic_acid_source_A,cell_type_B,false,data_type_C,file_format_D,assay_type_C,false
syn192456448,specimen_type_D,organ_D,tissue_C,nucleic_acid_source_C,cell_type_C,true,data_type_A,file_format_A,assay_type_A,false
syn443523985,specimen_type_C,organ_A,tissue_B,nucleic_acid_source_B,cell_type_D,false,data_type_A,file_format_C,assay_type_C,false
syn988163293,specimen_type_A,organ_D,tissue_D,nucleic_acid_source_D,cell_type_B,false,data_type_D,file_format_B,assay_type_C,false
syn329550262,specimen_type_C,organ_B,tissue_A,nucleic_acid_source_A,cell_type_A,false,data_type_C,file_format_A,assay_type_B,false
syn204218262,specimen_type_C,organ_C,tissue_B,nucleic_acid_source_A,cell_type_B,false,data_type_A,file_format_B,assay_type_D,false
syn722149229,specimen_type_A,organ_B,tissue_C,nucleic_acid_source_B,cell_type_B,false,data_type_C,file_format_D,assay_type_B,false
syn304426791,specimen_type_D,organ_B,tissue_C,nucleic_acid_source_C,cell_type_A,true,data_type_A,file_format_C,assay_type_D,true
syn649216617,specimen_type_D,organ_C,tissue_B,nucleic_acid_source_A,cell_type_D,true,data_type_D,file_format_D,assay_type_B,false
syn280215356,specimen_type_B,organ_B,tissue_B,nucleic_acid_source_A,cell_type_C,true,data_type_D,file_format_A,assay_type_B,false
syn467521496,specimen_type_C,organ_D,tissue_A,nucleic_acid_source_D,cell_type_C,false,data_type_C,file_format_B,assay_type_A,false
syn817258252,specimen_type_C,organ_A,tissue_B,nucleic_acid_source_B,cell_type_B,true,data_type_D,file_format_A,assay_type_B,false
syn593139691,specimen_type_C,organ_C,tissue_C,nucleic_acid_source_B,cell_type_A,false,data_type_C,file_format_B,assay_type_A,false
syn381554310,specimen_type_A,organ_D,tissue_B,nucleic_acid_source_D,cell_type_D,false,data_type_A,file_format_A,assay_type_D,false
syn269540023,specimen_type_B,organ_D,tissue_A,nucleic_acid_source_A,cell_type_B,false,data_type_A,file_format_B,assay_type_B,false
syn651555074,specimen_type_B,organ_B,tissue_B,nucleic_acid_source_B,cell_type_D,false,data_type_B,file_format_C,assay_type_A,true
syn468894214,specimen_type_D,organ_A,tissue_B,nucleic_acid_source_A,cell_type_D,false,data_type_D,file_format_D,assay_type_D,false
syn377140936,specimen_type_D,organ_D,tissue_B,nucleic_acid_source_A,cell_type_D,false,data_type_C,file_format_B,assay_type_A,false
syn282426039,specimen_type_A,organ_B,tissue_B,nucleic_acid_source_D,cell_type_D,true,data_type_B,file_format_C,assay_type_A,true
syn483451376,specimen_type_A,organ_C,tissue_C,nucleic_acid_source_C,cell_type_D,true,data_type_D,file_format_A,assay_type_B,false
syn254057637,specimen_type_B,organ_B,tissue_A,nucleic_acid_source_A,cell_type_B,false,data_type_C,file_format_D,assay_type_C,false
syn169464324,specimen_type_C,organ_B,tissue_D,nucleic_acid_source_B,cell_type_B,true,data_type_C,file_format_D,assay_type_D,false
syn706025213,specimen_type_D,organ_C,tissue_A,nucleic_acid_source_C,cell_type_A,false,data_type_A,file_format_C,assay_type_B,false
syn663081986,specimen_type_D,organ_B,tissue_C,nucleic_acid_source_C,cell_type_A,false,data_type_A,file_format_D,assay_type_B,true
syn480746490,specimen_type_B,organ_A,tissue_B,nucleic_acid_source_D,cell_type_C,false,data_type_B,file_format_D,assay_type_D,false
syn891273454,specimen_type_B,organ_C,tissue_A,nucleic_acid_source_B,cell_type_B,false,data_type_A,file_format_A,assay_type_B,false
syn239713042,specimen_type_C,organ_D,tissue_B,nucleic_acid_source_B,cell_type_C,false,data_type_B,file_format_B,assay_type_C,false
syn699484893,specimen_type_C,organ_D,tissue_B,nucleic_acid_source_C,cell_type_B,true,data_type_C,file_format_B,assay_type_A,false
syn168758370,specimen_type_B,organ_B,tissue_D,nucleic_acid_source_C,cell_type_D,false,data_type_C,file_format_A,assay_type_B,false
syn356002536,specimen_type_C,organ_B,tissue_A,nucleic_acid_source_D,cell_type_B,false,data_type_B,file_format_C,assay_type_D,false
syn869305012,specimen_type_A,organ_A,tissue_D,nucleic_acid_source_A,cell_type_C,false,data_type_D,file_format_D,assay_type_C,false
syn588936267,specimen_type_A,organ_A,tissue_A,nucleic_acid_source_D,cell_type_B,false,data_type_A,file_format_A,assay_type_C,false
syn3048084,specimen_type_B,organ_D,tissue_C,nucleic_acid_source_B,cell_type_D,true,data_type_D,file_format_B,assay_type_C,false
syn256902735,specimen_type_B,organ_D,tissue_A,nucleic_acid_source_C,cell_type_A,false,data_type_B,file_format_A,assay_type_B,false
syn880163607,specimen_type_C,organ_C,tissue_B,nucleic_acid_source_A,cell_type_B,true,data_type_A,file_format_B,assay_type_D,false
syn504565630,specimen_type_B,organ_D,tissue_B,nucleic_acid_source_C,cell_type_B,false,data_type_D,file_format_D,assay_type_A,false
syn611915666,specimen_type_A,organ_C,tissue_A,nucleic_acid_source_D,cell_type_C,false,data_type_A,file_format_D,assay_type_A,true
syn27825942,specimen_type_C,organ_A,tissue_B,nucleic_acid_source_D,cell_type_C,false,data_type_B,file_format_A,assay_type_B,false
syn77193058,specimen_type_D,organ_C,tissue_C,nucleic_acid_source_D,cell_type_A,false,data_type_B,file_format_C,assay_type_C,false
syn295015763,specimen_type_D,organ_B,tissue_A,nucleic_acid_source_D,cell_type_B,false,data_type_D,file_format_D,assay_type_B,false
syn473947926,specimen_type_B,organ_D,tissue_A,nucleic_acid_source_D,cell_type_B,false,data_type_B,file_format_D,assay_type_C,false
syn719813618,specimen_type_A,organ_A,tissue_D,nucleic_acid_source_B,cell_type_C,false,data_type_C,file_format_D,assay_type_D,false
syn825432463,specimen_type_B,organ_A,tissue_C,nucleic_acid_source_A,cell_type_B,false,data_type_D,file_format_B,assay_type_D,false
syn828510136,specimen_type_D,organ_B,tissue_D,nucleic_acid_source_A,cell_type_C,false,data_type_C,file_format_D,assay_type_D,false
syn407532407,specimen_type_C,organ_D,tissue_B,nucleic_acid_source_B,cell_type_D,false,data_type_B,file_format_C,assay_type_B,false
syn945096551,specimen_type_A,organ_A,tissue_D,nucleic_acid_source_A,cell_type_C,false,data_type_B,file_format_B,assay_type_B,false
syn396439704,specimen_type_B,organ_B,tissue_B,nucleic_acid_source_B,cell_type_C,false,data_type_A,file_format_D,assay_type_D,false
syn3726570,specimen_type_B,organ_A,tissue_B,nucleic_acid_source_C,cell_type_D,true,data_type_A,file_format_B,assay_type_C,true
syn335666689,specimen_type_B,organ_B,tissue_B,nucleic_acid_source_A,cell_type_B,false,data_type_D,file_format_D,assay_type_C,false
syn58178298,specimen_type_A,organ_C,tissue_D,nucleic_acid_source_B,cell_type_B,false,data_type_C,file_format_D,assay_type_C,false
syn155555857,specimen_type_A,organ_C,tissue_B,nucleic_acid_source_A,cell_type_C,false,data_type_B,file_format_C,assay_type_D,false
syn102926412,specimen_type_A,organ_B,tissue_C,nucleic_acid_source_B,cell_type_C,false,data_type_C,file_format_C,assay_type_A,false
syn544853114,specimen_type_D,organ_A,tissue_A,nucleic_acid_source_C,cell_type_B,false,data_type_D,file_format_A,assay_type_B,true
syn808034218,specimen_type_B,organ_D,tissue_C,nucleic_acid_source_C,cell_type_B,true,data_type_A,file_format_B,assay_type_D,true
syn629993342,specimen_type_C,organ_D,tissue_A,nucleic_acid_source_B,cell_type_B,false,data_type_B,file_format_C,assay_type_A,false
syn696833034,specimen_type_C,organ_C,tissue_D,nucleic_acid_source_D,cell_type_B,false,data_type_A,file_format_A,assay_type_D,false
syn700336981,specimen_type_B,organ_A,tissue_A,nucleic_acid_source_D,cell_type_D,false,data_type_D,file_format_A,assay_type_A,false
syn430601159,specimen_type_B,organ_B,tissue_C,nucleic_acid_source_B,cell_type_A,true,data_type_C,file_format_A,assay_type_C,false
syn191158680,specimen_type_C,organ_D,tissue_D,nucleic_acid_source_C,cell_type_B,false,data_type_A,file_format_C,assay_type_B,false
syn255555083,specimen_type_D,organ_B,tissue_B,nucleic_acid_source_D,cell_type_C,true,data_type_A,file_format_C,assay_type_B,false
syn512919855,specimen_type_A,organ_B,tissue_B,nucleic_acid_source_D,cell_type_B,false,data_type_C,file_format_A,assay_type_C,false
syn48916421,specimen_type_C,organ_A,tissue_C,nucleic_acid_source_B,cell_type_D,true,data_type_C,file_format_C,assay_type_B,false
syn756600886,specimen_type_B,organ_B,tissue_C,nucleic_acid_source_B,cell_type_C,false,data_type_A,file_format_D,assay_type_D,false
syn145222986,specimen_type_C,organ_A,tissue_B,nucleic_acid_source_D,cell_type_B,true,data_type_C,file_format_C,assay_type_B,false
syn626271434,specimen_type_A,organ_B,tissue_D,nucleic_acid_source_D,cell_type_D,true,data_type_C,file_format_C,assay_type_B,false
syn662342942,specimen_type_D,organ_A,tissue_D,nucleic_acid_source_D,cell_type_B,false,data_type_A,file_format_A,assay_type_A,false
syn845654473,specimen_type_D,organ_A,tissue_B,nucleic_acid_source_B,cell_type_C,false,data_type_B,file_format_D,assay_type_C,false
syn688429831,specimen_type_A,organ_B,tissue_D,nucleic_acid_source_C,cell_type_C,true,data_type_C,file_format_D,assay_type_B,false
syn671009308,specimen_type_B,organ_C,tissue_D,nucleic_acid_source_B,cell_type_A,false,data_type_D,file_format_A,assay_type_A,false
syn132499966,specimen_type_A,organ_A,tissue_B,nucleic_acid_source_A,cell_type_B,false,data_type_C,file_format_D,assay_type_D,true
syn816578395,specimen_type_B,organ_B,tissue_D,nucleic_acid_source_B,cell_type_C,true,data_type_B,file_format_D,assay_type_D,false
syn884426345,specimen_type_B,organ_B,tissue_B,nucleic_acid_source_D,cell_type_C,false,data_type_B,file_format_A,assay_type_A,false
syn741994695,specimen_type_B,organ_B,tissue_B,nucleic_acid_source_C,cell_type_B,false,data_type_D,file_format_C,assay_type_B,false
syn314004197,specimen_type_B,organ_C,tissue_A,nucleic_acid_source_A,cell_type_B,false,data_type_A,file_format_A,assay_type_A,false
syn523568738,specimen_type_C,organ_B,tissue_B,nucleic_acid_source_C,cell_type_D,true,data_type_A,file_format_B,assay_type_C,true
syn477673787,specimen_type_B,organ_B,tissue_C,nucleic_acid_source_D,cell_type_D,false,data_type_A,file_format_B,assay_type_D,false
