syn_id,file_name,data_type,assay_type,file_format,is_multi_specimen,file_size_bytes,study_code
syn863036195,sample42203_wgs_003961.cram,variant calls,WGS,CRAM,false,103751622053,ILO
syn231138637,sample88793_wes_003962.fastq.gz,variant calls,WES,FASTQ,false,9405919777,LC
syn271514245,sample3692_wgs_003963.vcf.gz,variant calls,WGS,VCF,false,94485224172,ILO
syn687706394,sample89217_wgs_003964.vcf.gz,variant calls,WGS,VCF,false,44939025061,ILO
syn470884889,sample48898_rnaseq_003965.bam,gene expression,RNAseq,BAM,false,577012601,ASDOEL
syn390341272,sample73268_rnaseq_003966.fastq.gz,gene expression,RNAseq,FASTQ,false,2800988135,ASDOEL
syn757291949,sample64540_wgs_003967.fastq.gz,variant calls,WGS,FASTQ,false,22097120840,ASDOEL
syn544611308,sample29875_wes_003968.fastq.gz,variant calls,WES,FASTQ,false,11315285827,HSDOA
syn748779882,sample3555_rnaseq_003969.fastq.gz,gene expression,RNAseq,FASTQ,false,2169782324,HSDOA
syn541025802,sample65689_methylation_array_003970.idat,DNA methylation,methylation array,IDAT,false,144219792,ASDOEL
syn190376428,sample73028_scrnaseq_003971.bam,gene expression,scRNAseq,BAM,false,3972502982,ILO
syn79569562,sample29503_rnaseq_003972.counts.csv,gene expression,RNAseq,processed counts (CSV),false,3740625226,LC
syn938927108,sample50364_methylation_array_003973.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,362923121,CDCP
syn36788154,sample25434_proteomics_003974.mzML,protein abundance,proteomics,mzML,false,4712575045,LG
syn798126903,sample78225_methylation_array_003975.idat,DNA methylation,methylation array,IDAT,false,582141936,ASDOEL
syn797996147,sample75051_methylation_array_003976.idat,DNA methylation,methylation array,IDAT,false,110509608,LG
syn468206407,sample80668_wgs_003977.vcf.gz,variant calls,WGS,VCF,false,120014261623,LLFS
syn80757883,sample85942_metabolomics_003978.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,159197858,LC
syn212275733,sample49624_methylation_array_003979.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,218777011,HSDOA
syn965368621,sample18073_wgs_003980.vcf.gz,variant calls,WGS,VCF,false,135975191891,CDCP
syn496332871,sample20655_scrnaseq_003981.bam,gene expression,scRNAseq,BAM,false,1146182789,HSDOA
syn886915946,sample27866_wgs_003982.cram,variant calls,WGS,CRAM,false,103104217221,LC
syn194510751,sample53631_metabolomics_003983.mzML,metabolite levels,metabolomics,mzML,false,492288615,ASDOEL
syn699871904,sample35795_methylation_array_003984.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,997053092,HSDOA
syn972656890,sample58124_methylation_array_003985.idat,DNA methylation,methylation array,IDAT,false,462238365,LG
syn288151006,sample71539_rnaseq_003986.counts.csv,gene expression,RNAseq,processed counts (CSV),false,1950612882,ASDOEL
syn969915640,sample52016_methylation_array_003987.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,325434474,ILO
syn340761279,sample22410_wes_003988.fastq.gz,variant calls,WES,FASTQ,false,686952429,CDCP
syn537768553,sample80842_rnaseq_003989.counts.csv,gene expression,RNAseq,processed counts (CSV),false,1471622582,ASDOEL
syn480937005,sample52249_metabolomics_003990.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,408084267,LLFS
syn830722765,sample67495_metabolomics_003991.mzML,metabolite levels,metabolomics,mzML,false,1816779961,LG
syn339935070,sample50293_wgs_003992.vcf.gz,variant calls,WGS,VCF,false,51781333994,ILO
syn340469631,sample48215_proteomics_003993.counts.csv,protein abundance,proteomics,processed counts (CSV),false,3212751715,LC
syn138090065,sample19844_wgs_003994.vcf.gz,variant calls,WGS,VCF,false,33223226072,LG
syn919531538,sample21593_metabolomics_003995.mzML,metabolite levels,metabolomics,mzML,false,1240974010,LLFS
syn369792371,sample42935_proteomics_003996.counts.csv,protein abundance,proteomics,processed counts (CSV),false,3405558081,ASDOEL
syn61987736,sample1786_metabolomics_003997.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1049143770,HSDOA
syn177323281,sample2623_rnaseq_003998.counts.csv,gene expression,RNAseq,processed counts (CSV),false,1954762051,CDCP
syn320838989,sample21115_proteomics_003999.counts.csv,protein abundance,proteomics,processed counts (CSV),false,2171965319,LC
syn775850660,sample6488_wgs_004000.cram,variant calls,WGS,CRAM,false,54304298449,HSDOA
syn545612610,sample39084_wes_004001.vcf.gz,variant calls,WES,VCF,false,886716268,HSDOA
syn881052214,sample33973_rnaseq_004002.bam,gene expression,RNAseq,BAM,false,4160630070,LLFS
syn331258419,sample80088_wgs_004003.vcf.gz,variant calls,WGS,VCF,false,129081416834,LG
syn955594240,sample13388_methylation_array_004004.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,132423405,CDCP
syn52861970,sample63335_methylation_array_004005.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,774543032,LC
syn171087751,sample56524_proteomics_004006.mzML,protein abundance,proteomics,mzML,false,4838473161,LG
syn246578795,sample54626_wgs_004007.fastq.gz,variant calls,WGS,FASTQ,false,101619879117,HSDOA
syn740612485,sample4713_wgs_004008.cram,variant calls,WGS,CRAM,false,88286821181,CDCP
syn418848239,sample34752_metabolomics_004009.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1222036893,CDCP
syn119945868,sample32619_rnaseq_004010.counts.csv,gene expression,RNAseq,processed counts (CSV),false,558343814,LC
syn742548897,sample72014_wes_004011.fastq.gz,variant calls,WES,FASTQ,false,11292542861,ASDOEL
syn960003176,sample81163_wes_004012.fastq.gz,variant calls,WES,FASTQ,false,16452638473,LC
syn532439163,sample87257_wgs_004013.cram,variant calls,WGS,CRAM,false,60064877539,LC
syn992829691,sample91089_proteomics_004014.mzML,protein abundance,proteomics,mzML,false,3695066773,CDCP
syn215929743,sample97723_rnaseq_004015.bam,gene expression,RNAseq,BAM,false,4554318090,LG
syn727781700,sample32781_wes_004016.fastq.gz,variant calls,WES,FASTQ,false,15283475266,LLFS
syn160526847,sample25607_wgs_004017.cram,variant calls,WGS,CRAM,false,66151149024,LC
syn473608576,sample46671_scrnaseq_004018.counts.csv,gene expression,scRNAseq,processed counts (CSV),false,1653919678,LG
syn217457550,sample59240_rnaseq_004019.fastq.gz,gene expression,RNAseq,FASTQ,false,3339722671,LLFS
syn466857414,sample40919_methylation_array_004020.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,535089379,ILO
syn569278789,sample34411_wgs_004021.cram,variant calls,WGS,CRAM,false,33726618896,ILO
syn469582531,sample70821_proteomics_004022.counts.csv,protein abundance,proteomics,processed counts (CSV),false,4737372061,HSDOA
syn688305455,sample49540_proteomics_004023.mzML,protein abundance,proteomics,mzML,false,4864759509,HSDOA
syn791414919,sample80770_wgs_004024.vcf.gz,variant calls,WGS,VCF,false,137756167463,LLFS
syn636862575,sample14982_rnaseq_004025.fastq.gz,gene expression,RNAseq,FASTQ,false,1172190823,CDCP
syn561363320,sample57545_wgs_004026.cram,variant calls,WGS,CRAM,false,83452795834,CDCP
syn350778578,sample53848_rnaseq_004027.counts.csv,gene expression,RNAseq,processed counts (CSV),false,4569759506,CDCP
syn734939912,sample76323_methylation_array_004028.idat,DNA methylation,methylation array,IDAT,false,481560162,HSDOA
syn464691868,sample75289_metabolomics_004029.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1736570001,ASDOEL
syn104795865,sample10548_methylation_array_004030.idat,DNA methylation,methylation array,IDAT,false,316450490,ASDOEL
syn714893337,sample64120_wes_004031.vcf.gz,variant calls,WES,VCF,false,14948683463,CDCP
syn110087885,sample10959_rnaseq_004032.counts.csv,gene expression,RNAseq,processed counts (CSV),false,5906500367,ILO
syn448778390,sample14263_wes_004033.fastq.gz,variant calls,WES,FASTQ,false,3435769981,CDCP
syn421146967,sample26095_wgs_004034.vcf.gz,variant calls,WGS,VCF,false,85040569346,LC
syn742094419,sample2061_metabolomics_004035.mzML,metabolite levels,metabolomics,mzML,false,1851652965,CDCP
syn633830763,sample43371_wgs_004036.cram,variant calls,WGS,CRAM,false,14166017656,CDCP
syn604455406,sample29210_wgs_004037.cram,variant calls,WGS,CRAM,false,127081952231,ILO
syn604051491,sample22514_methylation_array_004038.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,468754075,LG
syn825998330,sample78376_scrnaseq_004039.counts.csv,gene expression,scRNAseq,processed counts (CSV),false,1095060435,LG
syn396557900,sample48396_metabolomics_004040.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1863140536,CDCP
syn839571852,sample80153_rnaseq_004041.bam,gene expression,RNAseq,BAM,false,2259550079,LLFS
syn458178498,sample98607_proteomics_004042.counts.csv,protein abundance,proteomics,processed counts (CSV),false,634274497,ASDOEL
syn725288165,sample19439_wgs_004043.vcf.gz,variant calls,WGS,VCF,false,137433821990,HSDOA
syn192332147,sample11442_wgs_004044.vcf.gz,variant calls,WGS,VCF,false,89437259999,LLFS
syn915958670,sample32865_rnaseq_004045.fastq.gz,gene expression,RNAseq,FASTQ,false,4148635627,HSDOA
syn381133401,sample73217_wgs_004046.fastq.gz,variant calls,WGS,FASTQ,false,133764799544,LLFS
syn466815929,sample88862_proteomics_004047.counts.csv,protein abundance,proteomics,processed counts (CSV),false,960938831,ILO
syn581425260,sample70605_methylation_array_004048.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,179376083,LC
syn258346426,sample32228_rnaseq_004049.counts.csv,gene expression,RNAseq,processed counts (CSV),false,6522361099,CDCP
syn406204467,sample97196_wes_004050.bam,variant calls,WES,BAM,false,5809232112,CDCP
syn675155013,sample64940_wgs_004051.fastq.gz,variant calls,WGS,FASTQ,false,146532392293,LC
syn831397830,sample29053_metabolomics_004052.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,886116835,LG
syn76812943,sample59857_proteomics_004053.mzML,protein abundance,proteomics,mzML,false,4815641834,HSDOA
syn402986428,sample55812_rnaseq_004054.counts.csv,gene expression,RNAseq,processed counts (CSV),false,2867892799,ILO
syn696076975,sample80649_scrnaseq_004055.counts.csv,gene expression,scRNAseq,processed counts (CSV),false,511394374,ILO
syn899888656,sample61675_wgs_004056.vcf.gz,variant calls,WGS,VCF,false,50652227180,LG
syn668879738,sample91291_rnaseq_004057.counts.csv,gene expression,RNAseq,processed counts (CSV),false,7544603841,LLFS
syn244380366,sample15483_rnaseq_004058.fastq.gz,gene expression,RNAseq,FASTQ,false,2615789674,CDCP
syn597522319,sample62266_wgs_004059.vcf.gz,variant calls,WGS,VCF,false,60461185413,CDCP
syn412630644,sample93420_rnaseq_004060.bam,gene expression,RNAseq,BAM,false,5837334541,HSDOA
syn282357706,sample36190_proteomics_004061.mzML,protein abundance,proteomics,mzML,false,3195742654,LG
syn563598231,sample49724_wgs_004062.fastq.gz,variant calls,WGS,FASTQ,false,41117626258,CDCP
syn134104807,sample32213_metabolomics_004063.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,764408546,ILO
syn612574516,sample48723_wes_004064.bam,variant calls,WES,BAM,false,17420054282,ASDOEL
syn889585939,sample18199_wgs_004065.fastq.gz,variant calls,WGS,FASTQ,false,25729225799,CDCP
syn116182093,sample74802_rnaseq_004066.counts.csv,gene expression,RNAseq,processed counts (CSV),false,2826151887,LLFS
syn500302932,sample8058_wes_004067.vcf.gz,variant calls,WES,VCF,false,542617590,HSDOA
syn443941873,sample62621_proteomics_004068.counts.csv,protein abundance,proteomics,processed counts (CSV),false,3747865793,ILO
syn649332595,sample4492_wes_004069.vcf.gz,variant calls,WES,VCF,false,16840386609,CDCP
syn436390159,sample54423_wes_004070.vcf.gz,variant calls,WES,VCF,false,5980241854,LLFS
syn926122008,sample1676_wes_004071.fastq.gz,variant calls,WES,FASTQ,false,9997697183,HSDOA
syn108699970,sample21978_wes_004072.bam,variant calls,WES,BAM,false,19076499404,ASDOEL
syn558506031,sample84205_methylation_array_004073.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,806193412,LLFS
syn50577009,sample64140_rnaseq_004074.counts.csv,gene expression,RNAseq,processed counts (CSV),false,6316584379,LC
syn982639632,sample64874_methylation_array_004075.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,567244158,ILO
syn430280735,sample28715_wes_004076.fastq.gz,variant calls,WES,FASTQ,false,2023225007,LLFS
syn20478739,sample12168_methylation_array_004077.idat,DNA methylation,methylation array,IDAT,false,168360115,LLFS
syn26177412,sample21352_wes_004078.fastq.gz,variant calls,WES,FASTQ,false,11308690980,LG
syn930090550,sample78817_proteomics_004079.counts.csv,protein abundance,proteomics,processed counts (CSV),false,2942599826,LC
syn580689003,sample13097_wes_004080.bam,variant calls,WES,BAM,false,19516890869,LLFS
syn179989021,sample96861_rnaseq_004081.counts.csv,gene expression,RNAseq,processed counts (CSV),false,3372550987,CDCP
syn842164505,sample52838_wgs_004082.vcf.gz,variant calls,WGS,VCF,false,45231563647,LC
syn686912225,sample48879_rnaseq_004083.fastq.gz,gene expression,RNAseq,FASTQ,false,7932087188,ILO
syn798070901,sample42303_metabolomics_004084.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,789010386,LG
syn642070232,sample66209_proteomics_004085.mzML,protein abundance,proteomics,mzML,false,4151210954,ASDOEL
syn600590422,sample31862_wgs_004086.fastq.gz,variant calls,WGS,FASTQ,false,41519997761,LC
syn161573437,sample98115_wgs_004087.fastq.gz,variant calls,WGS,FASTQ,false,21884389347,HSDOA
syn648644192,sample11733_methylation_array_004088.idat,DNA methylation,methylation array,IDAT,false,802959187,CDCP
syn157318532,sample17480_proteomics_004089.mzML,protein abundance,proteomics,mzML,false,4909475791,LLFS
syn526866424,sample32243_methylation_array_004090.idat,DNA methylation,methylation array,IDAT,false,383797790,ASDOEL
syn776089020,sample3530_wes_004091.vcf.gz,variant calls,WES,VCF,false,18394331867,HSDOA
syn683473070,sample88222_metabolomics_004092.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,836919824,LG
syn867734029,sample12762_rnaseq_004093.bam,gene expression,RNAseq,BAM,false,2185148075,CDCP
syn241654087,sample98001_wes_004094.fastq.gz,variant calls,WES,FASTQ,false,10608386150,LC
syn99346781,sample46464_rnaseq_004095.fastq.gz,gene expression,RNAseq,FASTQ,false,1992217922,ILO
syn106507076,sample38874_rnaseq_004096.fastq.gz,gene expression,RNAseq,FASTQ,false,1255142001,HSDOA
syn390892028,sample74388_metabolomics_004097.mzML,metabolite levels,metabolomics,mzML,false,513585210,CDCP
syn979452175,sample86657_methylation_array_004098.idat,DNA methylation,methylation array,IDAT,false,850804686,ASDOEL
syn907501607,sample35532_scrnaseq_004099.bam,gene expression,scRNAseq,BAM,false,359124583,LC
syn616204534,sample85680_proteomics_004100.counts.csv,protein abundance,proteomics,processed counts (CSV),false,701688234,CDCP
syn182619463,sample93248_wgs_004101.fastq.gz,variant calls,WGS,FASTQ,false,144195128297,LC
syn904723328,sample6952_wes_004102.bam,variant calls,WES,BAM,false,4308896483,ILO
syn412572678,sample64934_wgs_004103.cram,variant calls,WGS,CRAM,false,86149219704,CDCP
syn653926421,sample6203_wes_004104.fastq.gz,variant calls,WES,FASTQ,false,9830308121,LLFS
syn288063692,sample53248_wgs_004105.cram,variant calls,WGS,CRAM,false,26592264174,HSDOA
syn753999733,sample32677_methylation_array_004106.idat,DNA methylation,methylation array,IDAT,false,649677664,LG
syn91837579,sample27341_wes_004107.bam,variant calls,WES,BAM,false,6425574683,CDCP
syn196463592,sample96232_rnaseq_004108.fastq.gz,gene expression,RNAseq,FASTQ,false,2082629623,ILO
syn659988772,sample70702_wgs_004109.cram,variant calls,WGS,CRAM,false,69214378673,ILO
syn169879765,sample55849_wes_004110.bam,variant calls,WES,BAM,false,9144091247,LLFS
syn425095201,sample56640_proteomics_004111.counts.csv,protein abundance,proteomics,processed counts (CSV),false,3148844250,LC
syn826218598,sample36996_rnaseq_004112.fastq.gz,gene expression,RNAseq,FASTQ,false,7954542925,CDCP
syn515742852,sample41286_rnaseq_004113.fastq.gz,gene expression,RNAseq,FASTQ,false,1382164521,HSDOA
syn894751013,sample8742_wgs_004114.fastq.gz,variant calls,WGS,FASTQ,false,106881732495,CDCP
syn284734035,sample60406_wgs_004115.fastq.gz,variant calls,WGS,FASTQ,false,99620698287,LLFS
syn867336810,sample12165_proteomics_004116.counts.csv,protein abundance,proteomics,processed counts (CSV),false,1617848220,LLFS
syn399364162,sample35644_wgs_004117.fastq.gz,variant calls,WGS,FASTQ,false,140695628862,CDCP
syn656136189,sample88285_proteomics_004118.mzML,protein abundance,proteomics,mzML,false,730416487,HSDOA
syn881043141,sample66561_rnaseq_004119.fastq.gz,gene expression,RNAseq,FASTQ,false,4547040522,ILO
syn828124368,sample40586_wgs_004120.fastq.gz,variant calls,WGS,FASTQ,false,3558043677,LC
syn344831300,sample1394_wes_004121.fastq.gz,variant calls,WES,FASTQ,false,1006126414,ILO
syn19256591,sample27493_metabolomics_004122.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,166636697,LC
syn455138803,sample4251_rnaseq_004123.fastq.gz,gene expression,RNAseq,FASTQ,false,6936809990,ASDOEL
syn676699712,sample63252_wes_004124.bam,variant calls,WES,BAM,false,16631028510,ILO
syn608862741,sample51326_metabolomics_004125.mzML,metabolite levels,metabolomics,mzML,false,80147811,ILO
syn707319034,sample34404_wgs_004126.fastq.gz,variant calls,WGS,FASTQ,false,117005495173,LC
syn587621515,sample9162_wgs_004127.cram,variant calls,WGS,CRAM,false,135089910216,ILO
syn944830176,sample94956_wgs_004128.fastq.gz,variant calls,WGS,FASTQ,false,52959400523,ILO
syn42782350,sample83877_methylation_array_004129.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,471559579,HSDOA
syn778833069,sample51714_wes_004130.fastq.gz,variant calls,WES,FASTQ,false,1723156316,LC
syn432468381,sample46248_wes_004131.bam,variant calls,WES,BAM,false,18519787654,ILO
syn386330592,sample47452_metabolomics_004132.mzML,metabolite levels,metabolomics,mzML,false,1208222377,CDCP
syn698809859,sample6749_wes_004133.fastq.gz,variant calls,WES,FASTQ,false,16170939645,LG
syn54032482,sample38381_wes_004134.fastq.gz,variant calls,WES,FASTQ,false,11877932954,LC
syn849812115,sample65428_wgs_004135.cram,variant calls,WGS,CRAM,false,104223212580,LC
syn614824243,sample2815_wgs_004136.cram,variant calls,WGS,CRAM,false,45330946223,ASDOEL
syn314581449,sample94084_proteomics_004137.mzML,protein abundance,proteomics,mzML,false,2205812783,ASDOEL
syn970147289,sample82225_wes_004138.vcf.gz,variant calls,WES,VCF,false,7673189623,LLFS
syn967064668,sample93164_rnaseq_004139.bam,gene expression,RNAseq,BAM,false,2440560880,CDCP
syn154745402,sample76803_metabolomics_004140.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,80342410,ILO
syn976482964,sample74123_wgs_004141.fastq.gz,variant calls,WGS,FASTQ,false,86618821553,CDCP
syn218001517,sample38206_wgs_004142.fastq.gz,variant calls,WGS,FASTQ,false,36987032388,LC
syn782306507,sample70464_rnaseq_004143.bam,gene expression,RNAseq,BAM,false,7148568332,ASDOEL
syn143101275,sample57145_rnaseq_004144.counts.csv,gene expression,RNAseq,processed counts (CSV),false,7250488780,ASDOEL
syn448153937,sample60195_metabolomics_004145.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1060308221,ILO
syn253393263,sample95739_methylation_array_004146.idat,DNA methylation,methylation array,IDAT,false,200977857,HSDOA
syn773820567,sample45744_wes_004147.fastq.gz,variant calls,WES,FASTQ,false,7895213351,LC
syn876776196,sample36637_wes_004148.bam,variant calls,WES,BAM,false,2363469866,LC
syn975694788,sample84959_metabolomics_004149.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,280161904,LLFS
syn305276670,sample65954_wgs_004150.cram,variant calls,WGS,CRAM,false,46855462962,LC
syn993209968,sample64376_proteomics_004151.mzML,protein abundance,proteomics,mzML,false,1979196374,LG
syn956036163,sample99120_rnaseq_004152.counts.csv,gene expression,RNAseq,processed counts (CSV),false,4884653306,HSDOA
syn560670054,sample44658_rnaseq_004153.counts.csv,gene expression,RNAseq,processed counts (CSV),false,1317180683,LC
syn636325098,sample99244_metabolomics_004154.mzML,metabolite levels,metabolomics,mzML,false,118921433,CDCP
syn469948340,sample19369_wes_004155.fastq.gz,variant calls,WES,FASTQ,false,7622310138,LLFS
syn375727646,sample44334_scrnaseq_004156.fastq.gz,gene expression,scRNAseq,FASTQ,false,1204127378,LLFS
syn313059141,sample89769_methylation_array_004157.idat,DNA methylation,methylation array,IDAT,false,460552589,ASDOEL
syn395336202,sample4228_wgs_004158.vcf.gz,variant calls,WGS,VCF,false,136879698688,CDCP
syn125036453,sample43951_proteomics_004159.counts.csv,protein abundance,proteomics,processed counts (CSV),false,372407480,HSDOA
syn246355563,sample53100_wes_004160.bam,variant calls,WES,BAM,false,15543863565,LG
syn414424038,sample68427_wgs_004161.cram,variant calls,WGS,CRAM,false,57412834542,HSDOA
syn306690966,sample4131_wgs_004162.vcf.gz,variant calls,WGS,VCF,false,96549808092,ILO
syn238470760,sample23043_wes_004163.bam,variant calls,WES,BAM,false,4377958074,ILO
syn3013302,sample60164_wgs_004164.vcf.gz,variant calls,WGS,VCF,false,113213518209,LLFS
syn442775774,sample17730_methylation_array_004165.idat,DNA methylation,methylation array,IDAT,false,981240180,LLFS
syn243698367,sample39296_wes_004166.vcf.gz,variant calls,WES,VCF,false,9913049627,LG
syn989214348,sample59390_wgs_004167.vcf.gz,variant calls,WGS,VCF,false,14217729005,LLFS
syn173148100,sample49374_proteomics_004168.counts.csv,protein abundance,proteomics,processed counts (CSV),false,3074568247,LLFS
syn242088730,sample63401_wgs_004169.vcf.gz,variant calls,WGS,VCF,false,15243231150,HSDOA
syn559203017,sample71030_wgs_004170.fastq.gz,variant calls,WGS,FASTQ,false,5938049368,CDCP
syn642831131,sample79700_rnaseq_004171.counts.csv,gene expression,RNAseq,processed counts (CSV),false,3002496864,LLFS
syn167265641,sample4575_methylation_array_004172.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,496594748,HSDOA
syn66213587,sample38405_wgs_004173.fastq.gz,variant calls,WGS,FASTQ,false,140395244988,ASDOEL
syn818837753,sample88897_proteomics_004174.counts.csv,protein abundance,proteomics,processed counts (CSV),false,393210667,CDCP
syn96808000,sample13485_methylation_array_004175.idat,DNA methylation,methylation array,IDAT,false,657382275,LC
syn796557968,sample64481_methylation_array_004176.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,840999915,LG
syn360462192,sample27963_proteomics_004177.mzML,protein abundance,proteomics,mzML,false,221289764,LLFS
syn297170189,sample16359_wgs_004178.fastq.gz,variant calls,WGS,FASTQ,false,111126798949,LLFS
syn670473738,sample7855_wgs_004179.vcf.gz,variant calls,WGS,VCF,false,20356759244,LC
syn581232063,sample31457_methylation_array_004180.idat,DNA methylation,methylation array,IDAT,false,934372370,LC
syn53884243,sample15676_wes_004181.vcf.gz,variant calls,WES,VCF,false,7738153104,LC
syn947211204,sample49377_wgs_004182.cram,variant calls,WGS,CRAM,false,117163363583,LLFS
syn854469768,sample67702_rnaseq_004183.counts.csv,gene expression,RNAseq,processed counts (CSV),false,1326223011,CDCP
syn559016097,sample48416_metabolomics_004184.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,555796511,ASDOEL
syn969372026,sample47966_wgs_004185.cram,variant calls,WGS,CRAM,false,4487951557,HSDOA
syn946233666,sample75655_wgs_004186.fastq.gz,variant calls,WGS,FASTQ,false,106204279507,ASDOEL
syn332916625,sample56432_rnaseq_004187.bam,gene expression,RNAseq,BAM,false,7663536607,ASDOEL
syn115545157,sample46800_wgs_004188.fastq.gz,variant calls,WGS,FASTQ,false,56927279838,LLFS
syn720428308,sample66724_wgs_004189.fastq.gz,variant calls,WGS,FASTQ,false,29599150274,ASDOEL
syn228230542,sample14846_metabolomics_004190.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1603538171,ASDOEL
syn187278692,sample46525_methylation_array_004191.idat,DNA methylation,methylation array,IDAT,false,448499445,HSDOA
syn509033186,sample15209_wgs_004192.fastq.gz,variant calls,WGS,FASTQ,false,79280824863,ILO
syn724651678,sample72797_rnaseq_004193.fastq.gz,gene expression,RNAseq,FASTQ,false,4437255623,LC
syn611806106,sample31309_methylation_array_004194.idat,DNA methylation,methylation array,IDAT,false,572871376,ILO
syn603552550,sample29792_methylation_array_004195.idat,DNA methylation,methylation array,IDAT,false,420550352,LC
syn165090490,sample84420_wgs_004196.cram,variant calls,WGS,CRAM,false,89595645489,CDCP
syn96272234,sample71079_wgs_004197.cram,variant calls,WGS,CRAM,false,10596196513,HSDOA
syn513095744,sample19244_rnaseq_004198.fastq.gz,gene expression,RNAseq,FASTQ,false,6926872754,LC
syn100212639,sample3485_wgs_004199.fastq.gz,variant calls,WGS,FASTQ,false,28143290053,LC
syn333696393,sample46086_metabolomics_004200.mzML,metabolite levels,metabolomics,mzML,false,993451442,HSDOA
syn606802625,sample97437_wgs_004201.vcf.gz,variant calls,WGS,VCF,false,120463630100,LG
syn989391805,sample58939_wgs_004202.cram,variant calls,WGS,CRAM,false,148171908311,ILO
syn166422863,sample4615_metabolomics_004203.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,534405128,ILO
syn79954562,sample90243_rnaseq_004204.counts.csv,gene expression,RNAseq,processed counts (CSV),false,3002866122,HSDOA
syn490283176,sample92069_wgs_004205.vcf.gz,variant calls,WGS,VCF,false,120670067138,HSDOA
syn852164448,sample46551_proteomics_004206.mzML,protein abundance,proteomics,mzML,false,1451847366,ASDOEL
syn547480036,sample27700_methylation_array_004207.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,419472972,CDCP
syn907393979,sample8898_wgs_004208.cram,variant calls,WGS,CRAM,false,54323060370,ILO
syn231558198,sample34717_wgs_004209.fastq.gz,variant calls,WGS,FASTQ,false,29139826377,ASDOEL
syn838556604,sample44134_rnaseq_004210.fastq.gz,gene expression,RNAseq,FASTQ,false,6468955311,LC
syn334212187,sample98810_wgs_004211.fastq.gz,variant calls,WGS,FASTQ,false,67989938376,LC
syn869726065,sample38521_wgs_004212.cram,variant calls,WGS,CRAM,false,31576861383,HSDOA
syn258434959,sample62376_rnaseq_004213.fastq.gz,gene expression,RNAseq,FASTQ,false,6425375690,HSDOA
syn811198156,sample90985_wes_004214.bam,variant calls,WES,BAM,false,14856427580,LLFS
syn41826438,sample52472_wgs_004215.vcf.gz,variant calls,WGS,VCF,false,25602498278,CDCP
syn718641774,sample81707_wgs_004216.vcf.gz,variant calls,WGS,VCF,false,96524633060,LC
syn892130529,sample33328_methylation_array_004217.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,761702153,HSDOA
syn980565838,sample63482_methylation_array_004218.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,383727772,LG
syn342266806,sample7523_wgs_004219.vcf.gz,variant calls,WGS,VCF,false,120085637710,LC
syn13553904,sample51158_methylation_array_004220.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,581794015,ASDOEL
syn596921378,sample67122_wgs_004221.cram,variant calls,WGS,CRAM,false,126490664319,LG
syn551166723,sample10936_wgs_004222.vcf.gz,variant calls,WGS,VCF,false,43700902532,HSDOA
syn23080005,sample12458_rnaseq_004223.counts.csv,gene expression,RNAseq,processed counts (CSV),false,3399663865,ILO
syn92966983,sample46793_rnaseq_004224.bam,gene expression,RNAseq,BAM,false,6708654548,ILO
syn452676040,sample54739_wes_004225.bam,variant calls,WES,BAM,false,17415742913,LC
syn102200068,sample84664_scrnaseq_004226.counts.csv,gene expression,scRNAseq,processed counts (CSV),false,3520629729,LC
syn736130970,sample35051_scrnaseq_004227.bam,gene expression,scRNAseq,BAM,false,3644642884,CDCP
